run_label,record_kind,record_index,t,iteration,bx,tx,expected_small_block_cols,actual_small_block_cols,blkX,blkXmax,xidx,validXmin,validXmax,isValid,computed,final_write,index,value,total_computed_threads,total_final_writes,records_captured,records_truncated
injected,detail,1042,0,999,174,234,-1748,2147481900,-305152,-304903,-304918,305152,249,0,0,0,-1,0,,,,
injected,detail,1043,0,999,174,235,-1748,2147481900,-305152,-304903,-304917,305152,249,0,0,0,-1,0,,,,
injected,detail,1044,0,999,174,236,-1748,2147481900,-305152,-304903,-304916,305152,249,0,0,0,-1,0,,,,
injected,detail,1045,0,999,174,237,-1748,2147481900,-305152,-304903,-304915,305152,249,0,0,0,-1,0,,,,
injected,detail,1046,0,999,174,238,-1748,2147481900,-305152,-304903,-304914,305152,249,0,0,0,-1,0,,,,
injected,detail,1047,0,999,174,239,-1748,2147481900,-305152,-304903,-304913,305152,249,0,0,0,-1,0,,,,
injected,detail,1048,0,999,174,240,-1748,2147481900,-305152,-304903,-304912,305152,249,0,0,0,-1,0,,,,
injected,detail,1049,0,999,174,241,-1748,2147481900,-305152,-304903,-304911,305152,249,0,0,0,-1,0,,,,
injected,detail,1050,0,999,174,242,-1748,2147481900,-305152,-304903,-304910,305152,249,0,0,0,-1,0,,,,
injected,detail,1051,0,999,174,243,-1748,2147481900,-305152,-304903,-304909,305152,249,0,0,0,-1,0,,,,
injected,detail,1052,0,999,174,244,-1748,2147481900,-305152,-304903,-304908,305152,249,0,0,0,-1,0,,,,
injected,detail,1053,0,999,174,245,-1748,2147481900,-305152,-304903,-304907,305152,249,0,0,0,-1,0,,,,
injected,detail,1054,0,999,174,246,-1748,2147481900,-305152,-304903,-304906,305152,249,0,0,0,-1,0,,,,
injected,detail,1055,0,999,174,247,-1748,2147481900,-305152,-304903,-304905,305152,249,0,0,0,-1,0,,,,
injected,detail,1056,0,999,174,248,-1748,2147481900,-305152,-304903,-304904,305152,249,0,0,0,-1,0,,,,
injected,detail,1057,0,999,174,249,-1748,2147481900,-305152,-304903,-304903,305152,249,0,0,0,-1,0,,,,
injected,detail,1058,0,999,174,192,-1748,2147481900,-305152,-304903,-304960,305152,249,0,0,0,-1,0,,,,
injected,detail,1059,0,999,174,193,-1748,2147481900,-305152,-304903,-304959,305152,249,0,0,0,-1,0,,,,
injected,detail,1060,0,999,174,194,-1748,2147481900,-305152,-304903,-304958,305152,249,0,0,0,-1,0,,,,
injected,detail,1061,0,999,174,195,-1748,2147481900,-305152,-304903,-304957,305152,249,0,0,0,-1,0,,,,
injected,detail,1062,0,999,174,196,-1748,2147481900,-305152,-304903,-304956,305152,249,0,0,0,-1,0,,,,
injected,detail,1063,0,999,174,197,-1748,2147481900,-305152,-304903,-304955,305152,249,0,0,0,-1,0,,,,
injected,detail,1064,0,999,174,198,-1748,2147481900,-305152,-304903,-304954,305152,249,0,0,0,-1,0,,,,
injected,detail,1065,0,999,174,199,-1748,2147481900,-305152,-304903,-304953,305152,249,0,0,0,-1,0,,,,
injected,detail,1066,0,999,174,200,-1748,2147481900,-305152,-304903,-304952,305152,249,0,0,0,-1,0,,,,
injected,detail,1067,0,999,174,201,-1748,2147481900,-305152,-304903,-304951,305152,249,0,0,0,-1,0,,,,
injected,detail,1068,0,999,174,202,-1748,2147481900,-305152,-304903,-304950,305152,249,0,0,0,-1,0,,,,
injected,detail,1069,0,999,174,203,-1748,2147481900,-305152,-304903,-304949,305152,249,0,0,0,-1,0,,,,
injected,detail,1070,0,999,174,204,-1748,2147481900,-305152,-304903,-304948,305152,249,0,0,0,-1,0,,,,
injected,detail,1071,0,999,174,205,-1748,2147481900,-305152,-304903,-304947,305152,249,0,0,0,-1,0,,,,
injected,detail,1072,0,999,174,206,-1748,2147481900,-305152,-304903,-304946,305152,249,0,0,0,-1,0,,,,
injected,detail,1073,0,999,174,207,-1748,2147481900,-305152,-304903,-304945,305152,249,0,0,0,-1,0,,,,
injected,detail,1074,0,999,174,208,-1748,2147481900,-305152,-304903,-304944,305152,249,0,0,0,-1,0,,,,
injected,detail,1075,0,999,174,209,-1748,2147481900,-305152,-304903,-304943,305152,249,0,0,0,-1,0,,,,
injected,detail,1076,0,999,174,210,-1748,2147481900,-305152,-304903,-304942,305152,249,0,0,0,-1,0,,,,
injected,detail,1077,0,999,174,211,-1748,2147481900,-305152,-304903,-304941,305152,249,0,0,0,-1,0,,,,
injected,detail,1078,0,999,174,212,-1748,2147481900,-305152,-304903,-304940,305152,249,0,0,0,-1,0,,,,
injected,detail,1079,0,999,174,213,-1748,2147481900,-305152,-304903,-304939,305152,249,0,0,0,-1,0,,,,
injected,detail,1080,0,999,174,214,-1748,2147481900,-305152,-304903,-304938,305152,249,0,0,0,-1,0,,,,
injected,detail,1081,0,999,174,215,-1748,2147481900,-305152,-304903,-304937,305152,249,0,0,0,-1,0,,,,
injected,detail,1082,0,999,174,216,-1748,2147481900,-305152,-304903,-304936,305152,249,0,0,0,-1,0,,,,
injected,detail,1083,0,999,174,217,-1748,2147481900,-305152,-304903,-304935,305152,249,0,0,0,-1,0,,,,
injected,detail,1084,0,999,174,218,-1748,2147481900,-305152,-304903,-304934,305152,249,0,0,0,-1,0,,,,
injected,detail,1085,0,999,174,219,-1748,2147481900,-305152,-304903,-304933,305152,249,0,0,0,-1,0,,,,
injected,detail,1086,0,999,174,220,-1748,2147481900,-305152,-304903,-304932,305152,249,0,0,0,-1,0,,,,
injected,detail,1087,0,999,174,221,-1748,2147481900,-305152,-304903,-304931,305152,249,0,0,0,-1,0,,,,
injected,detail,1088,0,999,174,222,-1748,2147481900,-305152,-304903,-304930,305152,249,0,0,0,-1,0,,,,
injected,detail,1089,0,999,174,223,-1748,2147481900,-305152,-304903,-304929,305152,249,0,0,0,-1,0,,,,
injected,detail,1090,0,999,174,64,-1748,2147481900,-305152,-304903,-305088,305152,249,0,0,0,-1,0,,,,
injected,detail,1091,0,999,174,65,-1748,2147481900,-305152,-304903,-305087,305152,249,0,0,0,-1,0,,,,
injected,detail,1092,0,999,174,66,-1748,2147481900,-305152,-304903,-305086,305152,249,0,0,0,-1,0,,,,
injected,detail,1093,0,999,174,67,-1748,2147481900,-305152,-304903,-305085,305152,249,0,0,0,-1,0,,,,
injected,detail,1094,0,999,174,68,-1748,2147481900,-305152,-304903,-305084,305152,249,0,0,0,-1,0,,,,
injected,detail,1095,0,999,174,69,-1748,2147481900,-305152,-304903,-305083,305152,249,0,0,0,-1,0,,,,
injected,detail,1096,0,999,174,70,-1748,2147481900,-305152,-304903,-305082,305152,249,0,0,0,-1,0,,,,
injected,detail,1097,0,999,174,71,-1748,2147481900,-305152,-304903,-305081,305152,249,0,0,0,-1,0,,,,
injected,detail,1098,0,999,174,72,-1748,2147481900,-305152,-304903,-305080,305152,249,0,0,0,-1,0,,,,
injected,detail,1099,0,999,174,73,-1748,2147481900,-305152,-304903,-305079,305152,249,0,0,0,-1,0,,,,
injected,detail,1100,0,999,174,74,-1748,2147481900,-305152,-304903,-305078,305152,249,0,0,0,-1,0,,,,
injected,detail,1101,0,999,174,75,-1748,2147481900,-305152,-304903,-305077,305152,249,0,0,0,-1,0,,,,
injected,detail,1102,0,999,174,76,-1748,2147481900,-305152,-304903,-305076,305152,249,0,0,0,-1,0,,,,
injected,detail,1103,0,999,174,77,-1748,2147481900,-305152,-304903,-305075,305152,249,0,0,0,-1,0,,,,
injected,detail,1104,0,999,174,78,-1748,2147481900,-305152,-304903,-305074,305152,249,0,0,0,-1,0,,,,
injected,detail,1105,0,999,174,79,-1748,2147481900,-305152,-304903,-305073,305152,249,0,0,0,-1,0,,,,
injected,detail,1106,0,999,174,80,-1748,2147481900,-305152,-304903,-305072,305152,249,0,0,0,-1,0,,,,
injected,detail,1107,0,999,174,81,-1748,2147481900,-305152,-304903,-305071,305152,249,0,0,0,-1,0,,,,
injected,detail,1108,0,999,174,82,-1748,2147481900,-305152,-304903,-305070,305152,249,0,0,0,-1,0,,,,
injected,detail,1109,0,999,174,83,-1748,2147481900,-305152,-304903,-305069,305152,249,0,0,0,-1,0,,,,
injected,detail,1110,0,999,174,84,-1748,2147481900,-305152,-304903,-305068,305152,249,0,0,0,-1,0,,,,
injected,detail,1111,0,999,174,85,-1748,2147481900,-305152,-304903,-305067,305152,249,0,0,0,-1,0,,,,
injected,detail,1112,0,999,174,86,-1748,2147481900,-305152,-304903,-305066,305152,249,0,0,0,-1,0,,,,
injected,detail,1113,0,999,174,87,-1748,2147481900,-305152,-304903,-305065,305152,249,0,0,0,-1,0,,,,
injected,detail,1114,0,999,174,88,-1748,2147481900,-305152,-304903,-305064,305152,249,0,0,0,-1,0,,,,
injected,detail,1115,0,999,174,89,-1748,2147481900,-305152,-304903,-305063,305152,249,0,0,0,-1,0,,,,
injected,detail,1116,0,999,174,90,-1748,2147481900,-305152,-304903,-305062,305152,249,0,0,0,-1,0,,,,
injected,detail,1117,0,999,174,91,-1748,2147481900,-305152,-304903,-305061,305152,249,0,0,0,-1,0,,,,
injected,detail,1118,0,999,174,92,-1748,2147481900,-305152,-304903,-305060,305152,249,0,0,0,-1,0,,,,
injected,detail,1119,0,999,174,93,-1748,2147481900,-305152,-304903,-305059,305152,249,0,0,0,-1,0,,,,
injected,detail,1120,0,999,174,94,-1748,2147481900,-305152,-304903,-305058,305152,249,0,0,0,-1,0,,,,
injected,detail,1121,0,999,174,95,-1748,2147481900,-305152,-304903,-305057,305152,249,0,0,0,-1,0,,,,
injected,detail,1122,0,999,174,96,-1748,2147481900,-305152,-304903,-305056,305152,249,0,0,0,-1,0,,,,
injected,detail,1123,0,999,174,97,-1748,2147481900,-305152,-304903,-305055,305152,249,0,0,0,-1,0,,,,
injected,detail,1124,0,999,174,98,-1748,2147481900,-305152,-304903,-305054,305152,249,0,0,0,-1,0,,,,
injected,detail,1125,0,999,174,99,-1748,2147481900,-305152,-304903,-305053,305152,249,0,0,0,-1,0,,,,
injected,detail,1126,0,999,174,100,-1748,2147481900,-305152,-304903,-305052,305152,249,0,0,0,-1,0,,,,
injected,detail,1127,0,999,174,101,-1748,2147481900,-305152,-304903,-305051,305152,249,0,0,0,-1,0,,,,
injected,detail,1128,0,999,174,102,-1748,2147481900,-305152,-304903,-305050,305152,249,0,0,0,-1,0,,,,
injected,detail,1129,0,999,174,103,-1748,2147481900,-305152,-304903,-305049,305152,249,0,0,0,-1,0,,,,
injected,detail,1130,0,999,174,104,-1748,2147481900,-305152,-304903,-305048,305152,249,0,0,0,-1,0,,,,
injected,detail,1131,0,999,174,105,-1748,2147481900,-305152,-304903,-305047,305152,249,0,0,0,-1,0,,,,
injected,detail,1132,0,999,174,106,-1748,2147481900,-305152,-304903,-305046,305152,249,0,0,0,-1,0,,,,
injected,detail,1133,0,999,174,107,-1748,2147481900,-305152,-304903,-305045,305152,249,0,0,0,-1,0,,,,
injected,detail,1134,0,999,174,108,-1748,2147481900,-305152,-304903,-305044,305152,249,0,0,0,-1,0,,,,
injected,detail,1135,0,999,174,109,-1748,2147481900,-305152,-304903,-305043,305152,249,0,0,0,-1,0,,,,
injected,detail,1136,0,999,174,110,-1748,2147481900,-305152,-304903,-305042,305152,249,0,0,0,-1,0,,,,
injected,detail,1137,0,999,174,111,-1748,2147481900,-305152,-304903,-305041,305152,249,0,0,0,-1,0,,,,
injected,detail,1138,0,999,174,112,-1748,2147481900,-305152,-304903,-305040,305152,249,0,0,0,-1,0,,,,
injected,detail,1139,0,999,174,113,-1748,2147481900,-305152,-304903,-305039,305152,249,0,0,0,-1,0,,,,
injected,detail,1140,0,999,174,114,-1748,2147481900,-305152,-304903,-305038,305152,249,0,0,0,-1,0,,,,
injected,detail,1141,0,999,174,115,-1748,2147481900,-305152,-304903,-305037,305152,249,0,0,0,-1,0,,,,
injected,detail,1142,0,999,174,116,-1748,2147481900,-305152,-304903,-305036,305152,249,0,0,0,-1,0,,,,
injected,detail,1143,0,999,174,117,-1748,2147481900,-305152,-304903,-305035,305152,249,0,0,0,-1,0,,,,
injected,detail,1144,0,999,174,118,-1748,2147481900,-305152,-304903,-305034,305152,249,0,0,0,-1,0,,,,
injected,detail,1145,0,999,174,119,-1748,2147481900,-305152,-304903,-305033,305152,249,0,0,0,-1,0,,,,
injected,detail,1146,0,999,174,120,-1748,2147481900,-305152,-304903,-305032,305152,249,0,0,0,-1,0,,,,
injected,detail,1147,0,999,174,121,-1748,2147481900,-305152,-304903,-305031,305152,249,0,0,0,-1,0,,,,
injected,detail,1148,0,999,174,122,-1748,2147481900,-305152,-304903,-305030,305152,249,0,0,0,-1,0,,,,
injected,detail,1149,0,999,174,123,-1748,2147481900,-305152,-304903,-305029,305152,249,0,0,0,-1,0,,,,
injected,detail,1150,0,999,174,124,-1748,2147481900,-305152,-304903,-305028,305152,249,0,0,0,-1,0,,,,
injected,detail,1151,0,999,174,125,-1748,2147481900,-305152,-304903,-305027,305152,249,0,0,0,-1,0,,,,
injected,detail,1152,0,999,174,126,-1748,2147481900,-305152,-304903,-305026,305152,249,0,0,0,-1,0,,,,
injected,detail,1153,0,999,174,127,-1748,2147481900,-305152,-304903,-305025,305152,249,0,0,0,-1,0,,,,
injected,detail,1154,0,999,174,0,-1748,2147481900,-305152,-304903,-305152,305152,249,0,0,0,-1,0,,,,
injected,detail,1155,0,999,174,1,-1748,2147481900,-305152,-304903,-305151,305152,249,0,0,0,-1,0,,,,
injected,detail,1156,0,999,174,2,-1748,2147481900,-305152,-304903,-305150,305152,249,0,0,0,-1,0,,,,
injected,detail,1157,0,999,174,3,-1748,2147481900,-305152,-304903,-305149,305152,249,0,0,0,-1,0,,,,
injected,detail,1158,0,999,174,4,-1748,2147481900,-305152,-304903,-305148,305152,249,0,0,0,-1,0,,,,
injected,detail,1159,0,999,174,5,-1748,2147481900,-305152,-304903,-305147,305152,249,0,0,0,-1,0,,,,
injected,detail,1160,0,999,174,6,-1748,2147481900,-305152,-304903,-305146,305152,249,0,0,0,-1,0,,,,
injected,detail,1161,0,999,174,7,-1748,2147481900,-305152,-304903,-305145,305152,249,0,0,0,-1,0,,,,
injected,detail,1162,0,999,174,8,-1748,2147481900,-305152,-304903,-305144,305152,249,0,0,0,-1,0,,,,
injected,detail,1163,0,999,174,9,-1748,2147481900,-305152,-304903,-305143,305152,249,0,0,0,-1,0,,,,
injected,detail,1164,0,999,174,10,-1748,2147481900,-305152,-304903,-305142,305152,249,0,0,0,-1,0,,,,
injected,detail,1165,0,999,174,11,-1748,2147481900,-305152,-304903,-305141,305152,249,0,0,0,-1,0,,,,
injected,detail,1166,0,999,174,12,-1748,2147481900,-305152,-304903,-305140,305152,249,0,0,0,-1,0,,,,
injected,detail,1167,0,999,174,13,-1748,2147481900,-305152,-304903,-305139,305152,249,0,0,0,-1,0,,,,
injected,detail,1168,0,999,174,14,-1748,2147481900,-305152,-304903,-305138,305152,249,0,0,0,-1,0,,,,
injected,detail,1169,0,999,174,15,-1748,2147481900,-305152,-304903,-305137,305152,249,0,0,0,-1,0,,,,
injected,detail,1170,0,999,174,16,-1748,2147481900,-305152,-304903,-305136,305152,249,0,0,0,-1,0,,,,
injected,detail,1171,0,999,174,17,-1748,2147481900,-305152,-304903,-305135,305152,249,0,0,0,-1,0,,,,
injected,detail,1172,0,999,174,18,-1748,2147481900,-305152,-304903,-305134,305152,249,0,0,0,-1,0,,,,
injected,detail,1173,0,999,174,19,-1748,2147481900,-305152,-304903,-305133,305152,249,0,0,0,-1,0,,,,
injected,detail,1174,0,999,174,20,-1748,2147481900,-305152,-304903,-305132,305152,249,0,0,0,-1,0,,,,
injected,detail,1175,0,999,174,21,-1748,2147481900,-305152,-304903,-305131,305152,249,0,0,0,-1,0,,,,
injected,detail,1176,0,999,174,22,-1748,2147481900,-305152,-304903,-305130,305152,249,0,0,0,-1,0,,,,
injected,detail,1177,0,999,174,23,-1748,2147481900,-305152,-304903,-305129,305152,249,0,0,0,-1,0,,,,
injected,detail,1178,0,999,174,24,-1748,2147481900,-305152,-304903,-305128,305152,249,0,0,0,-1,0,,,,
injected,detail,1179,0,999,174,25,-1748,2147481900,-305152,-304903,-305127,305152,249,0,0,0,-1,0,,,,
injected,detail,1180,0,999,174,26,-1748,2147481900,-305152,-304903,-305126,305152,249,0,0,0,-1,0,,,,
injected,detail,1181,0,999,174,27,-1748,2147481900,-305152,-304903,-305125,305152,249,0,0,0,-1,0,,,,
injected,detail,1182,0,999,174,28,-1748,2147481900,-305152,-304903,-305124,305152,249,0,0,0,-1,0,,,,
injected,detail,1183,0,999,174,29,-1748,2147481900,-305152,-304903,-305123,305152,249,0,0,0,-1,0,,,,
injected,detail,1184,0,999,174,30,-1748,2147481900,-305152,-304903,-305122,305152,249,0,0,0,-1,0,,,,
injected,detail,1185,0,999,174,31,-1748,2147481900,-305152,-304903,-305121,305152,249,0,0,0,-1,0,,,,
injected,detail,1186,0,999,174,160,-1748,2147481900,-305152,-304903,-304992,305152,249,0,0,0,-1,0,,,,
injected,detail,1187,0,999,174,161,-1748,2147481900,-305152,-304903,-304991,305152,249,0,0,0,-1,0,,,,
injected,detail,1188,0,999,174,162,-1748,2147481900,-305152,-304903,-304990,305152,249,0,0,0,-1,0,,,,
injected,detail,1189,0,999,174,163,-1748,2147481900,-305152,-304903,-304989,305152,249,0,0,0,-1,0,,,,
injected,detail,1190,0,999,174,164,-1748,2147481900,-305152,-304903,-304988,305152,249,0,0,0,-1,0,,,,
injected,detail,1191,0,999,174,165,-1748,2147481900,-305152,-304903,-304987,305152,249,0,0,0,-1,0,,,,
injected,detail,1192,0,999,174,166,-1748,2147481900,-305152,-304903,-304986,305152,249,0,0,0,-1,0,,,,
injected,detail,1193,0,999,174,167,-1748,2147481900,-305152,-304903,-304985,305152,249,0,0,0,-1,0,,,,
injected,detail,1194,0,999,174,168,-1748,2147481900,-305152,-304903,-304984,305152,249,0,0,0,-1,0,,,,
injected,detail,1195,0,999,174,169,-1748,2147481900,-305152,-304903,-304983,305152,249,0,0,0,-1,0,,,,
injected,detail,1196,0,999,174,170,-1748,2147481900,-305152,-304903,-304982,305152,249,0,0,0,-1,0,,,,
injected,detail,1197,0,999,174,171,-1748,2147481900,-305152,-304903,-304981,305152,249,0,0,0,-1,0,,,,
injected,detail,1198,0,999,174,172,-1748,2147481900,-305152,-304903,-304980,305152,249,0,0,0,-1,0,,,,
injected,detail,1199,0,999,174,173,-1748,2147481900,-305152,-304903,-304979,305152,249,0,0,0,-1,0,,,,
injected,detail,1200,0,999,174,174,-1748,2147481900,-305152,-304903,-304978,305152,249,0,0,0,-1,0,,,,
injected,detail,1201,0,999,174,175,-1748,2147481900,-305152,-304903,-304977,305152,249,0,0,0,-1,0,,,,
injected,detail,1202,0,999,174,176,-1748,2147481900,-305152,-304903,-304976,305152,249,0,0,0,-1,0,,,,
injected,detail,1203,0,999,174,177,-1748,2147481900,-305152,-304903,-304975,305152,249,0,0,0,-1,0,,,,
injected,detail,1204,0,999,174,178,-1748,2147481900,-305152,-304903,-304974,305152,249,0,0,0,-1,0,,,,
injected,detail,1205,0,999,174,179,-1748,2147481900,-305152,-304903,-304973,305152,249,0,0,0,-1,0,,,,
injected,detail,1206,0,999,174,180,-1748,2147481900,-305152,-304903,-304972,305152,249,0,0,0,-1,0,,,,
injected,detail,1207,0,999,174,181,-1748,2147481900,-305152,-304903,-304971,305152,249,0,0,0,-1,0,,,,
injected,detail,1208,0,999,174,182,-1748,2147481900,-305152,-304903,-304970,305152,249,0,0,0,-1,0,,,,
injected,detail,1209,0,999,174,183,-1748,2147481900,-305152,-304903,-304969,305152,249,0,0,0,-1,0,,,,
injected,detail,1210,0,999,174,184,-1748,2147481900,-305152,-304903,-304968,305152,249,0,0,0,-1,0,,,,
injected,detail,1211,0,999,174,185,-1748,2147481900,-305152,-304903,-304967,305152,249,0,0,0,-1,0,,,,
injected,detail,1212,0,999,174,186,-1748,2147481900,-305152,-304903,-304966,305152,249,0,0,0,-1,0,,,,
injected,detail,1213,0,999,174,187,-1748,2147481900,-305152,-304903,-304965,305152,249,0,0,0,-1,0,,,,
injected,detail,1214,0,999,174,188,-1748,2147481900,-305152,-304903,-304964,305152,249,0,0,0,-1,0,,,,
injected,detail,1215,0,999,174,189,-1748,2147481900,-305152,-304903,-304963,305152,249,0,0,0,-1,0,,,,
injected,detail,1216,0,999,174,190,-1748,2147481900,-305152,-304903,-304962,305152,249,0,0,0,-1,0,,,,
injected,detail,1217,0,999,174,191,-1748,2147481900,-305152,-304903,-304961,305152,249,0,0,0,-1,0,,,,
injected,detail,1218,0,999,174,32,-1748,2147481900,-305152,-304903,-305120,305152,249,0,0,0,-1,0,,,,
injected,detail,1219,0,999,174,33,-1748,2147481900,-305152,-304903,-305119,305152,249,0,0,0,-1,0,,,,
injected,detail,1220,0,999,174,34,-1748,2147481900,-305152,-304903,-305118,305152,249,0,0,0,-1,0,,,,
injected,detail,1221,0,999,174,35,-1748,2147481900,-305152,-304903,-305117,305152,249,0,0,0,-1,0,,,,
injected,detail,1222,0,999,174,36,-1748,2147481900,-305152,-304903,-305116,305152,249,0,0,0,-1,0,,,,
injected,detail,1223,0,999,174,37,-1748,2147481900,-305152,-304903,-305115,305152,249,0,0,0,-1,0,,,,
injected,detail,1224,0,999,174,38,-1748,2147481900,-305152,-304903,-305114,305152,249,0,0,0,-1,0,,,,
injected,detail,1225,0,999,174,39,-1748,2147481900,-305152,-304903,-305113,305152,249,0,0,0,-1,0,,,,
injected,detail,1226,0,999,174,40,-1748,2147481900,-305152,-304903,-305112,305152,249,0,0,0,-1,0,,,,
injected,detail,1227,0,999,174,41,-1748,2147481900,-305152,-304903,-305111,305152,249,0,0,0,-1,0,,,,
injected,detail,1228,0,999,174,42,-1748,2147481900,-305152,-304903,-305110,305152,249,0,0,0,-1,0,,,,
injected,detail,1229,0,999,174,43,-1748,2147481900,-305152,-304903,-305109,305152,249,0,0,0,-1,0,,,,
injected,detail,1230,0,999,174,44,-1748,2147481900,-305152,-304903,-305108,305152,249,0,0,0,-1,0,,,,
injected,detail,1231,0,999,174,45,-1748,2147481900,-305152,-304903,-305107,305152,249,0,0,0,-1,0,,,,
injected,detail,1232,0,999,174,46,-1748,2147481900,-305152,-304903,-305106,305152,249,0,0,0,-1,0,,,,
injected,detail,1233,0,999,174,47,-1748,2147481900,-305152,-304903,-305105,305152,249,0,0,0,-1,0,,,,
injected,detail,1234,0,999,174,48,-1748,2147481900,-305152,-304903,-305104,305152,249,0,0,0,-1,0,,,,
injected,detail,1235,0,999,174,49,-1748,2147481900,-305152,-304903,-305103,305152,249,0,0,0,-1,0,,,,
injected,detail,1236,0,999,174,50,-1748,2147481900,-305152,-304903,-305102,305152,249,0,0,0,-1,0,,,,
injected,detail,1237,0,999,174,51,-1748,2147481900,-305152,-304903,-305101,305152,249,0,0,0,-1,0,,,,
injected,detail,1238,0,999,174,52,-1748,2147481900,-305152,-304903,-305100,305152,249,0,0,0,-1,0,,,,
injected,detail,1239,0,999,174,53,-1748,2147481900,-305152,-304903,-305099,305152,249,0,0,0,-1,0,,,,
injected,detail,1240,0,999,174,54,-1748,2147481900,-305152,-304903,-305098,305152,249,0,0,0,-1,0,,,,
injected,detail,1241,0,999,174,55,-1748,2147481900,-305152,-304903,-305097,305152,249,0,0,0,-1,0,,,,
injected,detail,1242,0,999,174,56,-1748,2147481900,-305152,-304903,-305096,305152,249,0,0,0,-1,0,,,,
injected,detail,1243,0,999,174,57,-1748,2147481900,-305152,-304903,-305095,305152,249,0,0,0,-1,0,,,,
injected,detail,1244,0,999,174,58,-1748,2147481900,-305152,-304903,-305094,305152,249,0,0,0,-1,0,,,,
injected,detail,1245,0,999,174,59,-1748,2147481900,-305152,-304903,-305093,305152,249,0,0,0,-1,0,,,,
injected,detail,1246,0,999,174,60,-1748,2147481900,-305152,-304903,-305092,305152,249,0,0,0,-1,0,,,,
injected,detail,1247,0,999,174,61,-1748,2147481900,-305152,-304903,-305091,305152,249,0,0,0,-1,0,,,,
injected,detail,1248,0,999,174,62,-1748,2147481900,-305152,-304903,-305090,305152,249,0,0,0,-1,0,,,,
injected,detail,1249,0,999,174,63,-1748,2147481900,-305152,-304903,-305089,305152,249,0,0,0,-1,0,,,,
injected,detail,1250,0,999,66,0,-1748,2147481900,-116368,-116119,-116368,116368,249,0,0,0,-1,0,,,,
injected,detail,1251,0,999,66,1,-1748,2147481900,-116368,-116119,-116367,116368,249,0,0,0,-1,0,,,,
injected,detail,1252,0,999,66,2,-1748,2147481900,-116368,-116119,-116366,116368,249,0,0,0,-1,0,,,,
injected,detail,1253,0,999,66,3,-1748,2147481900,-116368,-116119,-116365,116368,249,0,0,0,-1,0,,,,
injected,detail,1254,0,999,66,4,-1748,2147481900,-116368,-116119,-116364,116368,249,0,0,0,-1,0,,,,
injected,detail,1255,0,999,66,5,-1748,2147481900,-116368,-116119,-116363,116368,249,0,0,0,-1,0,,,,
injected,detail,1256,0,999,66,6,-1748,2147481900,-116368,-116119,-116362,116368,249,0,0,0,-1,0,,,,
injected,detail,1257,0,999,66,7,-1748,2147481900,-116368,-116119,-116361,116368,249,0,0,0,-1,0,,,,
injected,detail,1258,0,999,66,8,-1748,2147481900,-116368,-116119,-116360,116368,249,0,0,0,-1,0,,,,
injected,detail,1259,0,999,66,9,-1748,2147481900,-116368,-116119,-116359,116368,249,0,0,0,-1,0,,,,
injected,detail,1260,0,999,66,10,-1748,2147481900,-116368,-116119,-116358,116368,249,0,0,0,-1,0,,,,
injected,detail,1261,0,999,66,11,-1748,2147481900,-116368,-116119,-116357,116368,249,0,0,0,-1,0,,,,
injected,detail,1262,0,999,66,12,-1748,2147481900,-116368,-116119,-116356,116368,249,0,0,0,-1,0,,,,
injected,detail,1263,0,999,66,13,-1748,2147481900,-116368,-116119,-116355,116368,249,0,0,0,-1,0,,,,
injected,detail,1264,0,999,66,14,-1748,2147481900,-116368,-116119,-116354,116368,249,0,0,0,-1,0,,,,
injected,detail,1265,0,999,66,15,-1748,2147481900,-116368,-116119,-116353,116368,249,0,0,0,-1,0,,,,
injected,detail,1266,0,999,66,16,-1748,2147481900,-116368,-116119,-116352,116368,249,0,0,0,-1,0,,,,
injected,detail,1267,0,999,66,17,-1748,2147481900,-116368,-116119,-116351,116368,249,0,0,0,-1,0,,,,
injected,detail,1268,0,999,66,18,-1748,2147481900,-116368,-116119,-116350,116368,249,0,0,0,-1,0,,,,
injected,detail,1269,0,999,66,19,-1748,2147481900,-116368,-116119,-116349,116368,249,0,0,0,-1,0,,,,
injected,detail,1270,0,999,66,20,-1748,2147481900,-116368,-116119,-116348,116368,249,0,0,0,-1,0,,,,
injected,detail,1271,0,999,66,21,-1748,2147481900,-116368,-116119,-116347,116368,249,0,0,0,-1,0,,,,
injected,detail,1272,0,999,66,22,-1748,2147481900,-116368,-116119,-116346,116368,249,0,0,0,-1,0,,,,
injected,detail,1273,0,999,66,23,-1748,2147481900,-116368,-116119,-116345,116368,249,0,0,0,-1,0,,,,
injected,detail,1274,0,999,66,24,-1748,2147481900,-116368,-116119,-116344,116368,249,0,0,0,-1,0,,,,
injected,detail,1275,0,999,66,25,-1748,2147481900,-116368,-116119,-116343,116368,249,0,0,0,-1,0,,,,
injected,detail,1276,0,999,66,26,-1748,2147481900,-116368,-116119,-116342,116368,249,0,0,0,-1,0,,,,
injected,detail,1277,0,999,66,27,-1748,2147481900,-116368,-116119,-116341,116368,249,0,0,0,-1,0,,,,
injected,detail,1278,0,999,66,28,-1748,2147481900,-116368,-116119,-116340,116368,249,0,0,0,-1,0,,,,
injected,detail,1279,0,999,66,29,-1748,2147481900,-116368,-116119,-116339,116368,249,0,0,0,-1,0,,,,
injected,detail,1280,0,999,66,30,-1748,2147481900,-116368,-116119,-116338,116368,249,0,0,0,-1,0,,,,
